Date,Open,High,Low,Close,Volume
2008-11-06,170.15,172.38,163.06,165.77,8579492
2008-11-07,166.72,170.74,162.82,165.73,4690083
2008-11-10,164.16,164.88,154.89,159.54,8097595
2008-11-11,154.49,158.3,150.41,155.88,10148785
2008-11-12,151.17,156.4,144.02,145.64,10054453
2008-11-13,146.03,156.65,140.14,156.19,13239068
2008-11-14,151.77,162.65,151.43,155.16,9518466
2008-11-17,151.65,155.23,149.12,150.21,7544451
2008-11-18,150.93,152.01,142.81,148.85,8348791
2008-11-19,147.84,150.24,139.43,140.23,7841605
2008-11-20,137.58,141.61,129.65,129.91,9780746
2008-11-21,131.38,134.82,123.77,131.34,10246338
2008-11-24,134.76,135.11,124.63,128.84,10059557
2008-11-25,134.47,143.47,133.79,141.16,10774259
2008-11-26,140.28,147.87,138.23,146.19,6359179
2008-11-28,145.43,148.37,144.28,146.62,2566368
2008-12-01,143.48,143.83,133.12,133.12,5711464
2008-12-02,135.0,139.02,131.42,137.69,5841927
2008-12-03,135.06,140.82,132.8,139.85,5906616
2008-12-04,138.4,141.88,134.52,137.3,4887799
2008-12-05,135.64,142.26,132.14,142.13,6523993
2008-12-08,145.14,154.87,141.14,151.2,8145300
2008-12-09,148.99,159.15,148.65,153.13,6891773
2008-12-10,154.77,157.6,152.4,154.56,5239603
2008-12-11,152.23,156.59,149.04,150.26,6181078
2008-12-12,148.0,158.39,147.14,158.03,5722856
2008-12-15,157.16,159.4,152.7,155.49,6738806
2008-12-16,157.41,164.91,155.79,162.8,7199994
2008-12-17,159.47,161.22,156.36,157.77,5798130
2008-12-18,158.5,160.33,154.7,155.29,4764056
2008-12-19,155.65,159.05,154.65,155.24,5670140
2008-12-22,154.43,154.9,145.46,148.7,3919429
2008-12-23,150.36,151.8,148.48,149.15,3783790
2008-12-24,150.89,153.32,149.33,151.62,1921757
2008-12-26,152.18,152.78,149.3,150.33,1961122
2008-12-29,150.26,150.84,145.93,148.85,3702166
2008-12-30,150.55,153.55,149.5,151.7,3845369
2008-12-31,152.25,155.65,151.45,153.97,2887334
2009-01-02,154.45,161.07,152.9,160.82,3617574
2009-01-05,160.66,165.78,157.65,164.18,4891063
2009-01-06,166.65,170.56,163.35,167.19,6426845
2009-01-07,164.32,165.62,159.53,161.16,4495295
2009-01-08,159.29,162.75,158.82,162.75,3601466
2009-01-09,163.91,163.91,156.85,157.69,4341085
2009-01-12,158.31,159.63,155.27,156.5,3304863
2009-01-13,156.04,160.46,155.35,157.31,4433603
2009-01-14,155.15,157.05,149.02,150.63,5577379
2009-01-15,148.93,151.94,143.53,149.64,5937439
2009-01-16,152.66,154.27,147.99,149.98,5225959
2009-01-20,149.72,149.9,141.51,141.51,5050088
2009-01-21,144.31,151.9,144.31,151.69,4927534
2009-01-22,149.16,154.83,147.72,153.4,8266320
2009-01-23,154.78,166.14,152.26,162.51,10732775
2009-01-26,162.58,164.16,160.44,162.09,4611581
2009-01-27,163.38,167.1,162.29,165.9,4929544
2009-01-28,169.15,176.34,168.32,174.5,7693202
2009-01-29,172.44,172.69,170.22,171.83,7284342
2009-01-30,172.51,174.57,168.16,169.43,4673619
2009-02-02,167.31,172.67,166.16,170.45,5206915
2009-02-03,171.45,171.67,167.08,170.39,6561634
2009-02-04,170.2,177.39,169.75,171.67,6817851
2009-02-05,170.62,177.86,168.66,177.03,7265283
2009-02-06,178.4,187.09,177.89,185.82,7041797
2009-02-09,185.82,190.68,183.83,189.57,4983224
2009-02-10,188.17,188.93,179.12,179.43,7105831
2009-02-11,179.65,182.68,176.67,179.19,5232088
2009-02-12,176.75,181.99,175.91,181.7,5551383
2009-02-13,181.27,181.67,177.79,179.01,4147107
2009-02-17,173.42,173.71,170.01,171.5,5680732
2009-02-18,173.79,176.86,170.43,176.73,6025999
2009-02-19,178.91,180.07,170.87,171.49,4989553
2009-02-20,169.19,174.63,167.66,173.39,6218278
2009-02-23,173.67,175.07,164.93,165.19,5220506
2009-02-24,165.67,174.98,165.61,172.89,6101985
2009-02-25,171.24,176.32,169.62,170.99,6440776
2009-02-26,173.15,176.42,168.74,168.75,5607758
2009-02-27,166.64,172.08,165.72,169.16,5420892
2009-03-02,166.83,170.52,163.16,163.74,5789674
2009-03-03,165.2,167.01,161.33,162.9,6524207
2009-03-04,161.74,164.66,157.84,159.61,7820133
2009-03-05,158.39,159.69,151.47,152.97,6530631
2009-03-06,153.76,155.25,147.27,154.43,7238087
2009-03-09,150.14,153.43,144.87,145.59,6929592
2009-03-10,149.27,155.4,147.27,154.23,6731733
2009-03-11,155.2,160.16,153.0,159.11,5926878
2009-03-12,158.92,162.66,156.98,161.92,5026330
2009-03-13,163.21,163.89,159.67,162.37,3907609
2009-03-16,163.15,165.02,159.45,160.0,4947256
2009-03-17,160.25,167.83,159.7,167.83,4715786
2009-03-18,167.57,170.16,164.19,166.71,5013619
2009-03-19,166.0,168.16,163.85,165.13,4111476
2009-03-20,165.31,166.66,163.33,165.24,4738590
2009-03-23,166.94,174.89,166.68,174.47,4272085
2009-03-24,173.42,177.09,172.17,173.75,3821808
2009-03-25,175.37,175.84,168.29,172.2,4337117
2009-03-26,176.74,179.75,174.42,176.82,6004769
2009-03-27,175.17,176.17,172.9,174.02,3323401
2009-03-30,171.44,172.07,168.19,171.51,3096702
2009-03-31,174.64,176.93,173.26,174.2,3658421
2009-04-01,172.06,177.79,170.47,177.22,3303042
2009-04-02,181.83,185.06,180.33,181.43,4489367
2009-04-03,182.43,186.04,179.17,185.07,3789784
2009-04-06,183.68,185.09,180.88,184.3,3281760
2009-04-07,181.48,182.05,177.83,179.5,3681433
2009-04-08,181.93,182.68,178.28,181.18,2765142
2009-04-09,184.93,187.36,183.3,186.43,3383146
2009-04-13,185.85,189.73,185.33,189.24,3050081
2009-04-14,188.65,188.68,182.98,184.63,3429359
2009-04-15,183.73,190.71,182.26,189.93,4935003
2009-04-16,190.94,196.64,190.69,194.56,10185094
2009-04-17,193.2,200.1,192.59,196.31,10734963
2009-04-20,193.26,195.51,188.13,189.83,4429555
2009-04-21,188.27,192.34,188.23,190.92,3697301
2009-04-22,191.06,195.19,189.69,192.12,3503616
2009-04-23,193.94,195.06,190.74,192.53,2611240
2009-04-24,193.21,196.78,190.43,194.93,3386147
2009-04-27,192.36,194.93,191.56,193.16,2291125
2009-04-28,192.06,194.71,190.96,192.04,2943938
2009-04-29,193.17,197.68,193.1,195.92,3610160
2009-04-30,198.07,202.07,197.59,198.18,4361069
2009-05-01,197.71,198.99,195.96,197.04,2428611
2009-05-04,199.28,201.4,197.59,201.18,3204843
2009-05-05,200.18,202.7,198.82,201.69,2401096
2009-05-06,203.59,204.34,200.69,201.93,2633743
2009-05-07,202.25,202.69,196.44,198.5,3000724
2009-05-08,201.62,205.26,197.69,203.86,3865597
2009-05-11,201.6,206.2,200.79,204.19,2560736
2009-05-12,205.2,205.69,197.75,199.7,3796453
2009-05-13,197.24,198.39,194.36,194.96,2852384
2009-05-14,194.59,196.3,192.53,193.94,2937904
2009-05-15,195.74,197.25,194.73,195.19,3016859
2009-05-18,197.56,198.85,192.89,198.61,3352055
2009-05-19,198.24,201.01,196.69,199.63,2837823
2009-05-20,201.24,203.03,197.69,198.78,2284191
2009-05-21,198.34,201.62,197.11,198.44,2720300
2009-05-22,198.52,199.52,196.19,196.94,1718843
2009-05-26,196.16,202.7,195.19,202.38,3104776
2009-05-27,203.02,206.13,202.6,202.98,3035892
2009-05-28,204.54,206.01,202.5,205.4,2668993
2009-05-29,206.25,208.82,205.55,208.82,2649405
2009-06-01,209.57,215.01,209.47,213.49,3323431
2009-06-02,213.33,215.19,211.91,214.41,2626012
2009-06-03,213.21,216.44,212.21,216.03,3535593
2009-06-04,217.86,220.83,217.46,220.35,3639434
2009-06-05,222.75,223.89,219.94,222.38,3681002
2009-06-08,219.96,220.67,217.27,219.6,3098931
2009-06-09,219.5,220.46,216.09,218.02,3255945
2009-06-10,218.33,219.16,213.54,216.51,3358870
2009-06-11,216.09,217.08,214.39,214.71,2866040
2009-06-12,213.64,214.06,210.81,212.63,2918429
2009-06-15,210.95,210.95,207.2,208.59,3737299
2009-06-16,209.86,210.75,207.91,208.2,3050261
2009-06-17,208.3,210.06,205.98,207.78,3490947
2009-06-18,208.04,209.55,206.7,207.23,3087653
2009-06-19,209.31,210.43,207.49,210.25,4261008
2009-06-22,208.68,208.95,201.14,203.87,4124360
2009-06-23,203.52,204.69,201.47,203.04,2899710
2009-06-24,204.57,206.31,203.48,204.84,2457992
2009-06-25,203.7,208.15,203.45,208.09,3045279
2009-06-26,207.04,214.32,206.76,212.87,3257482
2009-06-29,213.21,214.11,211.32,212.28,2169518
2009-06-30,212.21,213.81,209.31,211.0,2594683
2009-07-01,212.31,213.41,209.28,209.7,2310768
2009-07-02,207.91,207.91,203.6,204.44,2517630
2009-07-06,203.45,205.52,201.02,205.0,2262557
2009-07-07,204.32,204.79,198.18,198.51,3260307
2009-07-08,200.19,203.2,199.22,201.44,3441854
2009-07-09,203.26,207.43,203.1,205.39,3275816
2009-07-10,204.99,208.89,204.55,207.4,2929559
2009-07-13,208.29,212.47,207.79,212.36,4047557
2009-07-14,212.06,213.57,210.64,212.55,2896461
2009-07-15,215.04,219.55,214.45,219.3,3779342
2009-07-16,218.55,223.09,217.26,221.51,6554412
2009-07-17,216.71,217.95,213.56,215.33,6854734
2009-07-20,215.15,216.63,213.33,215.29,3154002
2009-07-21,215.68,216.16,213.07,214.16,2969146
2009-07-22,214.21,215.31,211.96,214.05,2586960
2009-07-23,214.55,220.82,212.96,218.88,3479378
2009-07-24,218.12,225.46,217.71,223.58,3629454
2009-07-27,223.24,223.59,219.02,222.62,2505329
2009-07-28,220.71,221.62,218.26,220.14,2541052
2009-07-29,218.83,219.11,216.15,218.33,1987216
2009-07-30,221.52,225.95,221.52,223.04,3200547
2009-07-31,225.21,226.57,221.43,221.74,2861550
2009-08-03,224.59,227.17,224.04,226.32,2591173
2009-08-04,224.9,227.22,224.43,227.09,2390098
2009-08-05,228.22,228.68,224.16,225.79,2342227
2009-08-06,227.37,227.66,224.48,225.4,2111395
2009-08-07,228.06,229.93,227.72,228.77,2543392
2009-08-10,227.79,229.43,227.12,228.53,1741979
2009-08-11,227.06,228.84,226.41,227.19,1714613
2009-08-12,227.93,231.1,227.68,229.51,2341768
2009-08-13,231.3,232.59,229.68,231.36,1995640
2009-08-14,231.61,231.81,228.67,230.22,1676559
2009-08-17,225.97,226.21,221.78,222.66,2620304
2009-08-18,222.77,224.07,221.37,222.86,2357493
2009-08-19,220.21,222.72,219.49,222.2,2260091
2009-08-20,226.22,231.31,225.83,230.43,4002454
2009-08-21,233.0,233.27,231.55,232.85,3564367
2009-08-24,233.9,235.27,232.44,234.59,2459325
2009-08-25,234.79,237.41,234.59,235.91,2343030
2009-08-26,236.61,236.73,233.58,234.23,1988449
2009-08-27,234.52,234.52,230.59,233.26,2000000
2009-08-28,234.86,236.41,231.91,232.6,1771808
2009-08-31,230.12,231.15,229.22,231.06,1957955
2009-09-01,230.06,233.64,227.43,228.1,2595091
2009-09-02,228.13,229.39,226.51,226.72,1806518
2009-09-03,228.13,229.35,227.72,228.98,1646354
2009-09-04,229.01,231.52,228.11,230.87,1499873
2009-09-08,232.37,233.72,228.14,229.53,2656609
2009-09-09,229.75,233.36,229.62,232.21,2195496
2009-09-10,233.55,235.7,231.22,235.7,2535304
2009-09-11,235.43,236.88,234.04,236.3,1902811
2009-09-14,235.48,238.63,235.25,237.79,1977667
2009-09-15,237.77,239.69,236.58,239.0,2398607
2009-09-16,240.13,244.92,239.47,244.38,2587367
2009-09-17,245.52,248.93,243.81,246.1,4483447
2009-09-18,248.63,248.73,245.85,245.97,3284248
2009-09-21,244.11,249.69,243.35,248.74,2117567
2009-09-22,250.7,251.24,249.15,249.77,3041830
2009-09-23,250.63,253.75,249.1,249.47,2704685
2009-09-24,250.48,250.95,246.74,248.63,2528646
2009-09-25,247.38,250.21,246.24,246.48,2052014
2009-09-28,247.66,250.99,246.89,249.51,1843168
2009-09-29,250.01,250.12,246.74,249.51,2099379
2009-09-30,250.24,250.31,243.86,248.17,3141701
2009-10-01,246.74,248.48,243.74,243.84,2816234
2009-10-02,242.1,246.11,241.53,242.53,2600805
2009-10-05,244.06,246.45,241.9,244.5,2144652
2009-10-06,246.09,249.93,246.09,249.61,2732977
2009-10-07,249.74,259.75,249.15,259.02,4877683
2009-10-08,260.04,261.88,256.92,257.34,4306504
2009-10-09,258.58,261.01,257.5,258.38,2739892
2009-10-12,261.96,263.13,259.91,262.27,3324320
2009-10-13,262.45,263.99,260.94,263.31,3042242
2009-10-14,266.49,268.05,265.26,267.92,3265055
2009-10-15,267.13,268.71,263.89,265.21,6100353
2009-10-16,273.93,277.64,272.53,275.19,8845714
2009-10-19,276.61,277.07,274.63,276.31,3220167
2009-10-20,276.09,276.74,270.61,276.13,4044439
2009-10-21,275.22,279.95,274.77,275.82,3673168
2009-10-22,275.27,277.77,274.27,277.31,2337087
2009-10-23,277.89,279.22,275.87,277.11,2393191
2009-10-26,278.14,281.09,275.71,277.37,2973706
2009-10-27,275.75,277.55,272.34,274.41,3218033
2009-10-28,274.2,275.27,269.39,270.41,2568660
2009-10-29,271.77,276.18,270.76,275.79,2518762
2009-10-30,275.27,275.35,267.38,268.32,3469738
2009-11-02,268.8,269.99,264.38,267.25,3202875
2009-11-03,265.26,269.01,264.41,268.91,2382892
2009-11-04,270.66,273.01,268.47,270.43,2333629
2009-11-05,272.01,275.15,271.6,274.59,1848039
2009-11-06,274.13,276.16,273.01,275.82,1826705
2009-11-09,277.99,281.56,277.38,281.53,2651426
2009-11-10,281.64,284.67,281.27,283.65,2231476
2009-11-11,285.52,287.03,283.2,285.56,2321856
2009-11-12,285.06,286.73,283.02,284.2,1886395
2009-11-13,284.92,286.53,283.58,286.3,1668092
2009-11-16,287.78,288.77,286.67,288.42,2199136
2009-11-17,287.71,289.03,287.14,289.03,1920765
2009-11-18,288.6,289.67,286.31,288.6,1550127
2009-11-19,287.16,287.28,285.28,286.77,2168302
2009-11-20,285.03,286.08,284.98,285.26,2006202
2009-11-23,288.52,293.58,288.21,291.46,2548562
2009-11-24,291.54,292.43,288.55,291.83,1608648
2009-11-25,293.49,293.81,291.63,293.15,1461405
2009-11-27,286.28,291.51,285.76,290.16,1384523
2009-11-30,290.6,292.12,288.83,291.78,1725231
2009-12-01,294.35,295.9,291.78,295.22,2321273
2009-12-02,295.79,296.79,293.39,294.04,1665225
2009-12-03,294.81,296.01,292.78,293.15,1429399
2009-12-04,296.8,297.7,289.87,292.79,2514042
2009-12-07,292.39,294.63,290.78,293.41,1636587
2009-12-08,292.03,295.62,291.28,293.81,1525524
2009-12-09,294.03,294.95,292.07,294.8,1781288
2009-12-10,295.51,297.64,295.49,296.04,1669525
2009-12-11,297.63,297.66,294.15,295.54,1723378
2009-12-14,297.96,298.94,296.59,298.15,1913572
2009-12-15,296.94,298.48,295.78,296.86,2280340
2009-12-16,299.59,300.48,298.61,299.17,2809751
2009-12-17,298.51,299.11,297.17,297.26,2640762
2009-12-18,298.3,299.76,297.79,298.5,3532540
2009-12-21,299.27,300.21,298.12,299.63,2571981
2009-12-22,300.96,301.04,299.72,300.85,1884290
2009-12-23,302.04,306.73,301.72,306.14,2075311
2009-12-24,306.76,310.06,306.43,309.54,858620
2009-12-28,311.13,313.3,309.54,311.74,1698015
2009-12-29,312.67,312.72,309.44,310.0,1427712
2009-12-30,309.55,311.67,309.3,311.67,1466379
2009-12-31,312.68,313.0,310.29,310.29,1220214
2010-01-04,313.78,315.06,312.42,313.68,1957963
2010-01-05,313.89,314.22,311.07,312.3,3007857
2010-01-06,313.23,313.23,303.47,304.43,3980628
2010-01-07,305.0,305.3,296.61,297.34,6418020
2010-01-08,296.29,301.92,294.84,301.3,4724735
2010-01-11,302.52,302.52,297.31,300.85,7216804
2010-01-12,299.33,299.37,294.29,295.53,4853249
2010-01-13,288.52,294.48,287.23,293.83,6499074
2010-01-14,292.23,297.39,291.69,295.21,4241570
2010-01-15,296.08,297.07,289.3,290.28,5437698
2010-01-19,291.03,295.5,288.42,294.09,4317143
2010-01-20,293.27,293.27,287.92,290.49,3253498
2010-01-21,292.0,293.69,286.4,291.77,6307634
2010-01-22,282.52,285.58,267.69,275.27,6807653
2010-01-25,273.56,275.21,268.01,270.26,4421012
2010-01-26,269.25,275.07,268.41,271.47,4356767
2010-01-27,270.9,274.09,267.91,271.31,3965467
2010-01-28,272.51,273.77,265.56,267.4,3231041
2010-01-29,269.51,270.76,263.06,265.23,4141196
2010-02-01,267.56,268.16,265.41,266.77,2253021
2010-02-02,267.74,267.74,264.06,265.82,4096305
2010-02-03,264.59,271.31,264.37,270.67,2999890
2010-02-04,268.76,269.26,263.03,263.64,3382732
2010-02-05,264.46,267.01,261.48,265.9,3157048
2010-02-08,266.51,271.26,266.02,266.99,2695412
2010-02-09,270.03,271.03,267.79,268.48,2828685
2010-02-10,267.29,269.16,264.1,267.48,2675794
2010-02-11,266.38,270.51,265.01,268.46,2411090
2010-02-12,266.74,268.84,265.51,266.82,2280371
2010-02-16,268.83,272.33,267.41,270.91,3654824
2010-02-17,271.26,271.96,269.07,269.36,2030680
2010-02-18,269.03,272.77,268.33,271.87,2339250
2010-02-19,270.76,272.28,270.11,270.64,2555348
2010-02-22,273.94,274.02,270.76,271.66,2144741
2010-02-23,271.76,272.08,266.4,267.79,2874790
2010-02-24,267.45,269.48,265.51,265.99,2326901
2010-02-25,263.82,264.5,260.25,263.47,3309373
2010-02-26,263.97,266.13,261.99,263.66,2049372
2010-03-01,264.86,266.9,264.13,266.6,2238334
2010-03-02,268.0,273.09,267.76,270.79,4357461
2010-03-03,271.44,274.33,269.89,272.92,3090124
2010-03-04,273.52,278.33,273.36,277.56,3184077
2010-03-05,280.95,284.11,280.22,282.38,3913364
2010-03-08,282.66,282.86,280.78,281.51,2386506
2010-03-09,280.2,282.6,278.52,280.37,3177588
2010-03-10,282.15,289.53,281.38,288.5,5659067
2010-03-11,287.41,293.39,287.38,290.85,4235226
2010-03-12,294.36,294.42,289.86,290.05,2756215
2010-03-15,283.61,285.0,278.27,281.86,4656570
2010-03-16,281.19,284.49,280.65,282.87,3432853
2010-03-17,284.43,286.0,282.4,283.05,3322497
2010-03-18,282.63,284.5,281.75,283.47,1777117
2010-03-19,283.39,284.28,278.91,280.27,4794128
2010-03-22,278.32,283.7,277.41,279.02,4005472
2010-03-23,278.79,279.43,271.26,274.77,5501283
2010-03-24,273.02,280.2,270.11,278.94,6569358
2010-03-25,279.78,286.28,279.6,281.71,3931664
2010-03-26,282.91,283.97,280.28,281.62,2696461
2010-03-29,281.77,282.63,280.56,281.5,3105180
2010-03-30,281.69,284.09,280.41,283.63,1987571
2010-03-31,282.8,285.15,281.68,283.84,3030869
2010-04-01,285.95,287.0,283.05,284.68,2102636
2010-04-05,285.73,287.72,284.78,285.78,1902063
2010-04-06,285.01,285.72,282.97,284.39,2060014
2010-04-07,283.93,284.65,281.2,282.04,2581016
2010-04-08,281.93,285.2,280.3,284.02,1951735
2010-04-09,284.28,284.66,282.27,283.38,2056835
2010-04-12,283.95,287.28,283.38,286.64,2353551
2010-04-13,286.54,294.73,285.84,293.67,3912262
2010-04-14,295.32,296.46,292.29,294.79,3403800
2010-04-15,296.37,299.21,294.43,297.94,6761708
2010-04-16,281.77,284.68,275.08,275.34,12239411
2010-04-19,274.64,277.26,272.76,275.32,3895772
2010-04-20,277.35,280.1,275.8,277.79,2979333
2010-04-21,278.5,280.4,276.35,277.42,2392748
2010-04-22,276.27,276.52,271.94,273.8,3283651
2010-04-23,273.89,274.93,271.4,272.76,2089882
2010-04-26,272.75,272.76,264.86,266.08,4373614
2010-04-27,264.73,269.43,263.87,264.79,3844727
2010-04-28,266.31,267.67,260.77,264.85,3409197
2010-04-29,266.94,268.51,263.59,266.26,3058815
2010-04-30,265.82,269.1,262.97,263.1,2440207
2010-05-03,263.51,266.72,262.79,265.56,1860317
2010-05-04,263.52,263.63,252.35,253.43,6078530
2010-05-05,250.73,258.11,250.48,255.13,4582120
2010-05-06,254.62,259.01,230.22,249.58,5000043
2010-05-07,250.23,252.91,240.9,246.81,5093752
2010-05-10,257.23,261.66,256.55,261.08,4127928
2010-05-11,258.09,260.19,254.36,254.77,3324317
2010-05-12,256.27,256.27,251.24,252.94,3852157
2010-05-13,258.5,261.25,255.43,255.69,3328146
2010-05-14,255.13,255.74,248.37,254.01,4123922
2010-05-17,253.64,254.43,249.42,254.23,2796534
2010-05-18,255.25,255.73,248.78,249.43,2830286
2010-05-19,248.37,249.96,244.11,247.45,3446369
2010-05-20,242.77,243.03,237.13,237.74,4917963
2010-05-21,234.76,242.74,232.43,236.25,9693537
2010-05-24,240.6,245.13,238.63,238.81,4350322
2010-05-25,234.3,238.96,232.23,238.77,3021908
2010-05-26,241.27,245.12,237.73,237.97,3484042
2010-05-27,242.67,246.39,240.76,245.47,2810047
2010-05-28,246.61,246.96,241.73,243.05,2894755
2010-06-01,240.45,245.77,240.29,241.42,2666997
2010-06-02,243.58,247.17,240.96,246.92,2540721
2010-06-03,247.8,254.25,247.59,253.05,3651897
2010-06-04,250.1,254.87,248.59,249.6,3923904
2010-06-07,249.77,250.7,241.81,243.0,3637036
2010-06-08,244.16,244.66,239.0,242.63,2685052
2010-06-09,243.85,244.68,236.23,237.24,2732731
2010-06-10,240.42,244.49,238.15,243.74,2585930
2010-06-11,241.48,244.59,241.04,244.49,1784318
2010-06-14,247.48,247.49,241.83,241.83,2040942
2010-06-15,241.77,250.44,241.32,249.24,4261561
2010-06-16,248.33,252.24,248.3,250.88,2291967
2010-06-17,251.97,253.18,248.59,250.28,1977894
2010-06-18,251.5,251.98,249.31,250.26,2878739
2010-06-21,250.19,250.73,242.68,244.52,2989344
2010-06-22,245.19,248.54,243.1,243.36,2219930
2010-06-23,243.68,243.68,239.31,241.26,2029650
2010-06-24,240.06,241.61,236.86,237.78,1893761
2010-06-25,238.76,239.05,235.51,236.57,2245289
2010-06-28,236.52,239.01,234.73,236.27,1762594
2010-06-29,231.94,232.5,225.78,227.35,3502108
2010-06-30,227.7,229.14,222.58,222.69,3603698
2010-07-01,222.86,224.42,217.03,219.96,3513877
2010-07-02,221.02,221.36,218.21,218.49,1936256
2010-07-06,222.22,224.05,217.03,218.25,2561426
2010-07-07,219.37,225.86,217.9,225.32,3131936
2010-07-08,226.99,228.89,225.05,228.5,2670490
2010-07-09,236.21,236.86,231.61,233.97,4332702
2010-07-12,236.41,239.95,235.77,238.15,3334411
2010-07-13,241.36,246.73,240.37,244.84,3976281
2010-07-14,245.18,247.15,243.47,245.91,3118534
2010-07-15,246.1,247.59,241.57,247.25,4858782
2010-07-16,234.79,235.51,229.98,230.03,7824721
2010-07-19,230.73,235.05,228.98,233.32,4549465
2010-07-20,230.74,241.73,230.52,241.03,4056832
2010-07-21,242.23,243.09,237.95,238.98,3285364
2010-07-22,241.85,244.73,241.47,242.64,2148487
2010-07-23,240.62,245.53,240.24,245.27,2267180
2010-07-26,244.78,245.61,242.68,244.72,1996691
2010-07-27,245.53,248.99,245.32,246.55,2451984
2010-07-28,247.71,247.87,241.57,242.41,2502447
2010-07-29,243.21,244.68,239.9,242.73,2675420
2010-07-30,240.06,243.92,239.8,242.66,2144492
2010-08-02,244.73,246.88,243.71,245.44,1867475
2010-08-03,245.49,246.47,243.62,245.15,1803185
2010-08-04,246.33,253.75,245.76,253.41,3814120
2010-08-05,253.19,254.55,252.02,254.3,2426460
2010-08-06,252.95,253.12,248.27,250.35,3321695
2010-08-09,251.37,253.0,250.92,252.92,1873209
2010-08-10,251.42,253.25,249.53,252.1,2075569
2010-08-11,249.11,249.24,245.99,246.11,2226003
2010-08-12,242.2,247.61,241.49,246.24,2205032
2010-08-13,244.74,245.83,243.24,243.41,1940047
2010-08-16,242.07,245.17,240.48,243.03,1306685
2010-08-17,244.5,247.59,243.25,245.5,1890646
2010-08-18,245.46,245.67,241.01,241.31,2686374
2010-08-19,240.74,241.49,233.85,234.21,3925513
2010-08-20,234.21,236.02,230.73,231.23,3923319
2010-08-23,230.97,234.35,229.09,232.26,2989159
2010-08-24,229.07,229.41,225.68,225.91,2763814
2010-08-25,225.22,229.13,225.22,227.53,2592104
2010-08-26,228.25,228.85,225.44,225.71,1781767
2010-08-27,226.5,230.22,224.04,229.64,2313147
2010-08-30,229.8,230.1,226.43,226.56,1236219
2010-08-31,225.27,227.66,224.22,225.23,1946998
2010-09-01,227.71,232.7,226.47,230.39,3237824
2010-09-02,231.64,232.44,230.38,231.81,1685384
2010-09-03,235.49,236.17,233.95,235.38,2545726
2010-09-07,232.48,234.02,231.73,232.43,1711335
2010-09-08,232.82,236.48,232.48,235.52,2409028
2010-09-09,239.15,240.43,235.52,238.32,2435299
2010-09-10,239.74,240.13,237.77,238.3,1974340
2010-09-13,240.68,242.41,240.0,241.37,2245650
2010-09-14,241.24,242.61,240.27,240.45,2218739
2010-09-15,240.21,241.18,239.48,240.55,2403545
2010-09-16,240.21,241.46,239.94,240.76,1972569
2010-09-17,242.11,245.84,240.82,245.31,5649448
2010-09-20,246.49,255.45,246.27,254.39,4413416
2010-09-21,255.09,260.24,254.7,256.98,4467227
2010-09-22,256.68,259.14,256.09,258.25,2537779
2010-09-23,257.55,260.1,255.9,256.99,2317644
2010-09-24,261.12,264.17,259.38,263.9,3363247
2010-09-27,264.68,268.68,264.68,265.46,3107622
2010-09-28,267.0,267.05,259.48,263.84,3654832
2010-09-29,264.18,266.73,262.61,264.1,2173878
2010-09-30,264.84,266.19,259.71,263.15,3244626
2010-10-01,265.26,265.57,261.75,263.06,2226112
2010-10-04,262.73,264.38,259.68,261.43,1940494
2010-10-05,264.45,270.26,263.53,269.38,3507302
2010-10-06,269.89,270.24,265.23,267.43,2766690
2010-10-07,268.37,268.86,264.83,265.26,2398910
2010-10-08,266.64,269.06,264.07,268.44,2863473
2010-10-11,269.5,272.56,268.85,269.68,2631310
2010-10-12,270.32,273.26,269.16,270.96,3757178
2010-10-13,273.77,274.01,271.43,271.91,3060836
2010-10-14,272.35,272.89,268.82,270.73,6634018
2010-10-15,299.93,301.11,296.09,301.02,14824722
2010-10-18,300.57,310.15,300.57,309.15,7109313
2010-10-19,304.72,307.71,301.72,304.21,4591178
2010-10-20,304.36,308.99,304.04,304.28,3526976
2010-10-21,306.05,308.3,303.29,306.29,2923627
2010-10-22,306.26,307.71,305.32,306.56,2256598
2010-10-25,308.09,312.67,307.78,308.55,3158700
2010-10-26,306.85,310.92,305.81,309.6,2513633
2010-10-27,308.18,310.3,306.46,308.53,2242414
2010-10-28,310.33,310.8,306.95,309.59,2187396
2010-10-29,308.83,309.8,306.79,307.15,2281279
2010-11-01,308.16,310.63,305.9,307.8,3088417
2010-11-02,309.64,310.3,307.59,308.1,1999774
2010-11-03,309.05,311.22,307.05,310.39,3382183
2010-11-04,312.62,315.27,311.35,312.44,3571173
2010-11-05,311.89,313.05,310.86,312.84,1766546
2010-11-08,312.31,315.05,311.87,313.69,2102262
2010-11-09,315.31,315.73,310.56,312.71,2240293
2010-11-10,311.34,311.8,309.05,311.74,2499828
2010-11-11,310.15,310.23,307.4,308.89,2262019
2010-11-12,307.29,308.75,300.9,301.94,3395209
2010-11-15,301.83,302.29,297.31,298.02,3480120
2010-11-16,296.67,299.23,292.01,292.14,3308665
2010-11-17,292.78,295.04,290.97,292.06,2442412
2010-11-18,294.79,300.28,294.57,298.57,2590876
2010-11-19,298.79,299.23,295.46,295.7,2298978
2010-11-22,294.02,297.01,291.66,295.9,2186511
2010-11-23,293.79,294.79,289.38,291.79,2166947
2010-11-24,293.94,298.59,293.81,297.77,2400863
